delivery_time,tracking_nos,tinh_nhan,tinh_phat,tg_quydinh,ngay_gui_bp,time_pcp,tg_chenhlechphat,ma_dv_viettel,ma_buucuc_goc,ma_buucuc_phat,ma_trangthai,ma_doitac,ma_khgui,tg_toantrinh,danhgia_time_gach_bp1,danhgia_time_gach_bp2,danhgia_time_gach_bp3,time_gach_bp,time_gach_bp2,time_gach_bp3,tg_ptc,tg_nhantai_bcp,trong_luong,Ten_File_Nguon,tuyen,tg_chenhlechphat_so,ngay_bat_dau_phai_phat,ngay_phat_cuoi_cung,PTC,PTC_1,danh_gia_giao_hang
8/9/2026,VTPVN9047525426,HCM,HCM,4,2026-08-05,2026-08-06,-9.45 Giờ,TTNEW,TT5HCM,VSIP,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-08,2026-08-09,2026-08-09,2026-08-06,7000,chitietketquaphat_TikTok_08082026.xlsx,HCM->HCM,-9,2026-08-06,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9046125528,THA,DTP,4,2026-08-05,2026-08-09,-15.39 Giờ,TTNEW,HBTHYD,HBDTSD,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,400,chitietketquaphat_TikTok_08082026.xlsx,THA->DTP,-15,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9046306129,BTE,QNI,4,2026-08-05,2026-08-09,-8.29 Giờ,TTNEW,BTEVTH,KTMKRY,501,VTPVN,BTEVTH295,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,2000,chitietketquaphat_TikTok_08082026.xlsx,BTE->QNI,-8,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9047566023,THA,CTO,4,2026-08-05,2026-08-09,-7.43 Giờ,TTNEW,HBTHYD,HBHGVT,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,600,chitietketquaphat_TikTok_08082026.xlsx,THA->CTO,-7,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9044445927,KGG,LDG,4,2026-08-05,2026-08-09,-7.15 Giờ,TTNEW,HBKGPQ,HNH,501,VTPVN,HBKGPQ3178,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,200,chitietketquaphat_TikTok_08082026.xlsx,KGG->LDG,-7,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9048438828,HCM,HCM,3,2026-08-06,2026-08-07,-9.24 Giờ,TTNEW,TGS,QU8,501,VTPVN,TGS9102,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-09,2026-08-09,2026-08-09,2026-08-07,700,chitietketquaphat_TikTok_08082026.xlsx,HCM->HCM,-9,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9040387927,THA,GLI,3,2026-08-06,2026-08-09,-13.83 Giờ,TTNEW,HBTHYD,HBBDAN,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,300,chitietketquaphat_TikTok_08082026.xlsx,THA->GLI,-13,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9043227826,VTU,CTO,3,2026-08-06,2026-08-07,-11.60 Giờ,TTNEW,TTH,LDC,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,8000,chitietketquaphat_TikTok_08082026.xlsx,VTU->CTO,-11,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9047767429,VTU,HCM,3,2026-08-06,2026-08-07,-13.01 Giờ,TTNEW,MYN,VTN,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-09,2026-08-09,2026-08-09,2026-08-07,200,chitietketquaphat_TikTok_08082026.xlsx,VTU->HCM,-13,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9046238825,KGG,TNH,3,2026-08-06,2026-08-09,-13.24 Giờ,TTNEW,HBKGPQ,HBTNTC,501,VTPVN,HBKGPQ3178,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,200,chitietketquaphat_TikTok_08082026.xlsx,KGG->TNH,-13,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9042438827,HCM,HCM,4,2026-08-06,2026-08-09,-38.56 Giờ,TTNEW,HCMTTH,LHI,501,VTPVN,HCMTTH6852,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,500,chitietketquaphat_TikTok_08082026.xlsx,HCM->HCM,-38,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9042578526,BDG,HCM,3,2026-08-06,2026-08-07,-14.62 Giờ,TTNEW,LTU,LGHG,501,VTPVN,LTU8882,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,13200,chitietketquaphat_TikTok_08082026.xlsx,BDG->HCM,-14,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9044447423,VTU,DTP,3,2026-08-06,2026-08-07,-15.28 Giờ,TTNEW,MYN,HBTGCL,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-07,2026-08-09,2026-08-09,2026-08-07,8000,chitietketquaphat_TikTok_08082026.xlsx,VTU->DTP,-15,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9046458127,VTU,DTP,3,2026-08-06,2026-08-07,-7.02 Giờ,TTNEW,MYN,HBTGCL,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,8000,chitietketquaphat_TikTok_08082026.xlsx,VTU->DTP,-7,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9042119424,BTE,HCM,3,2026-08-06,2026-08-09,-11.87 Giờ,TTNEW,HBBTCL,TDM,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,3000,chitietketquaphat_TikTok_08082026.xlsx,BTE->HCM,-11,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9046727822,BDG,HCM,3,2026-08-06,2026-08-07,-11.70 Giờ,TTNEW,HONI,DXN,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,1000,chitietketquaphat_TikTok_08082026.xlsx,BDG->HCM,-11,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9040419426,BTE,DNI,3,2026-08-06,2026-08-09,-12.24 Giờ,TTNEW,HBBTCL,HBBPBM,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,4600,chitietketquaphat_TikTok_08082026.xlsx,BTE->DNI,-12,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9040527825,BDG,DNI,3,2026-08-06,2026-08-07,-11.82 Giờ,NDD,HBBDTU,PTH,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-08,2026-08-08,2026-08-09,2026-08-07,200,chitietketquaphat_TikTok_08082026.xlsx,BDG->DNI,-11,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9046967124,LAN,DNI,3,2026-08-06,2026-08-08,-14.39 Giờ,TTNEW,LGHA,PTH,501,VTPVN,LGHA996,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-08,2026-08-09,2026-08-09,2026-08-08,2900,chitietketquaphat_TikTok_08082026.xlsx,LAN->DNI,-14,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9041718528,BDH,HCM,3,2026-08-06,2026-08-08,-11.18 Giờ,TTNEW,HBBDHN,THPC,501,VTPVN,HBBDHN3414,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-08,2026-08-09,,2026-08-09,2026-08-09,4200,chitietketquaphat_TikTok_08082026.xlsx,BDH->HCM,-11,2026-08-09,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9049107921,KGG,CMU,3,2026-08-06,2026-08-08,-12.68 Giờ,TTNEW,HBKGPQ,HBCMDD,501,VTPVN,HBKGPQ3178,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-08,2026-08-09,2026-08-09,2026-08-08,550,chitietketquaphat_TikTok_08082026.xlsx,KGG->CMU,-12,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043587128,BTE,DNI,3,2026-08-06,2026-08-09,-16.00 Giờ,TTNEW,HBBTCL,HBBPBM,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,1500,chitietketquaphat_TikTok_08082026.xlsx,BTE->DNI,-16,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9048418627,BTE,CTO,3,2026-08-06,2026-08-07,-13.10 Giờ,TTNEW,HBBTCT,HBSTMX,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,800,chitietketquaphat_TikTok_08082026.xlsx,BTE->CTO,-13,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9042479226,BTE,DNI,3,2026-08-06,2026-08-09,-5.70 Giờ,TTNEW,HBBTCL,HBBPBM,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,8000,chitietketquaphat_TikTok_08082026.xlsx,BTE->DNI,-5,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9040107230,HGG,TNN,3,2026-08-06,2026-08-08,-4.98 Giờ,TTNEW,NNTI,HBBKPN,501,VTPVN,NNTI574,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-08,9900,chitietketquaphat_TikTok_08082026.xlsx,HGG->TNN,-4,2026-08-08,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9042287428,BTE,CMU,3,2026-08-06,2026-08-07,-11.12 Giờ,NDD,TNTHBH,HBCMNH,501,VTPVN,TNTHBH614,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-09,2026-08-09,2026-08-09,2026-08-07,3200,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-11,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043438127,BTE,CMU,4,2026-08-06,2026-08-08,-39.28 Giờ,TTNEW,HBBTCT,HBCMCM,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-08,2026-08-09,,2026-08-09,2026-08-08,3550,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-39,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9049198424,THA,DNG,3,2026-08-06,2026-08-09,-10.67 Giờ,TTNEW,HBTHYD,HBQNQS,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,800,chitietketquaphat_TikTok_08082026.xlsx,THA->DNG,-10,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9048527025,BDG,DNI,3,2026-08-06,2026-08-07,-10.27 Giờ,TTNEW,HBBDTU,BULG,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-09,2026-08-09,2026-08-09,2026-08-07,600,chitietketquaphat_TikTok_08082026.xlsx,BDG->DNI,-10,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9041878726,VTU,DNI,3,2026-08-06,2026-08-07,-10.36 Giờ,TTNEW,VTU,HBDNNT,501,VTPVN,VTU6365,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-07,9000,chitietketquaphat_TikTok_08082026.xlsx,VTU->DNI,-10,2026-08-07,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9040958029,BTE,DNI,3,2026-08-06,2026-08-08,-13.64 Giờ,TTNEW,HBBTCL,HBBPBM,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-09,2026-08-09,2026-08-09,2026-08-08,4000,chitietketquaphat_TikTok_08082026.xlsx,BTE->DNI,-13,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9041378024,THA,GLI,3,2026-08-06,2026-08-09,-13.63 Giờ,TTNEW,HBTHYD,HBBDAN,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,400,chitietketquaphat_TikTok_08082026.xlsx,THA->GLI,-13,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9046107229,BTE,HCM,3,2026-08-06,2026-08-09,-3.39 Giờ,TTNEW,BTEVTH,HBBDPG,501,VTPVN,BTEVTH295,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-08,1500,chitietketquaphat_TikTok_08082026.xlsx,BTE->HCM,-3,2026-08-08,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9041747727,BTE,CMU,3,2026-08-06,2026-08-07,-2.08 Giờ,TTNEW,HBBTCT,HBCMNP,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-09,2026-08-09,2026-08-09,2026-08-07,5400,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-2,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9041879224,BDG,DNI,3,2026-08-06,2026-08-09,-9.57 Giờ,TTNEW,VKVMN10,DNIPLM,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-08,100,chitietketquaphat_TikTok_08082026.xlsx,BDG->DNI,-9,2026-08-08,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9049079723,BTE,HCM,3,2026-08-06,2026-08-09,-7.28 Giờ,TTNEW,HBBTCT,HBBDLT,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,3550,chitietketquaphat_TikTok_08082026.xlsx,BTE->HCM,-7,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9042367522,BTE,CMU,3,2026-08-06,2026-08-07,-13.16 Giờ,TTNEW,HBBTCL,HBCMTB,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-09,2026-08-09,2026-08-09,2026-08-07,5100,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-13,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043407521,BTE,DNI,3,2026-08-06,2026-08-07,-7.90 Giờ,TTNEW,TNTHBH,HBBPDT,501,VTPVN,TNTHBH614,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,7200,chitietketquaphat_TikTok_08082026.xlsx,BTE->DNI,-7,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043078429,BDG,DTP,3,2026-08-06,2026-08-08,-14.48 Giờ,TTNEW,HBBDTU,HBDTCH,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-08,2026-08-09,2026-08-09,2026-08-08,5200,chitietketquaphat_TikTok_08082026.xlsx,BDG->DTP,-14,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9045638427,VTU,DTP,3,2026-08-06,2026-08-09,-9.70 Giờ,TTNEW,MYN,HBTGTP,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,8000,chitietketquaphat_TikTok_08082026.xlsx,VTU->DTP,-9,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9047127527,KGG,TNH,3,2026-08-06,2026-08-08,-10.30 Giờ,TTNEW,HBKGAB,HBTNTC,501,VTPVN,HBKGAB840,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-09,2026-08-09,2026-08-09,2026-08-07,500,chitietketquaphat_TikTok_08082026.xlsx,KGG->TNH,-10,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9042307030,THA,GLI,3,2026-08-06,2026-08-09,-12.23 Giờ,TTNEW,HBTHYD,BGC,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,500,chitietketquaphat_TikTok_08082026.xlsx,THA->GLI,-12,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9043508822,BDG,HCM,3,2026-08-06,2026-08-07,-12.03 Giờ,TTNEW,HONI,TTM,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-07,800,chitietketquaphat_TikTok_08082026.xlsx,BDG->HCM,-12,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9040978625,HCM,HCM,3,2026-08-06,2026-08-07,-3.96 Giờ,TTNEW,PHCTH,HBQU11,501,VTPVN,PHCTH1546,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-08,2026-08-09,2026-08-09,2026-08-07,2600,chitietketquaphat_TikTok_08082026.xlsx,HCM->HCM,-3,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9045228921,BTE,CMU,3,2026-08-06,2026-08-09,-10.60 Giờ,TTNEW,BTEVTH,HBCMTT,501,VTPVN,BTEVTH295,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,2000,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-10,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9045667323,VTU,CTO,3,2026-08-06,2026-08-09,-12.39 Giờ,TTNEW,MYN,HBSTCD,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-09,2026-08-09,,2026-08-09,2026-08-09,8000,chitietketquaphat_TikTok_08082026.xlsx,VTU->CTO,-12,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9048518328,BDG,DNI,3,2026-08-06,2026-08-07,-9.36 Giờ,TTNEW,HONI,HBDNNT,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-08,2026-08-09,,2026-08-09,2026-08-07,800,chitietketquaphat_TikTok_08082026.xlsx,BDG->DNI,-9,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043158827,BTE,DNI,3,2026-08-06,2026-08-08,-15.05 Giờ,TTNEW,HBBTCT,HBBPPR,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-08,2026-08-09,,2026-08-09,2026-08-08,3550,chitietketquaphat_TikTok_08082026.xlsx,BTE->DNI,-15,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9047127223,BDG,HCM,3,2026-08-06,2026-08-07,-5.64 Giờ,TTNEW,ANBH,VTU,501,VTPVN,ANBH2822,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-08,2026-08-09,2026-08-09,2026-08-07,600,chitietketquaphat_TikTok_08082026.xlsx,BDG->HCM,-5,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9042928322,BTE,DTP,3,2026-08-06,2026-08-08,-12.70 Giờ,TTNEW,HBBTBD,HBDTCH,501,VTPVN,HBBTBD1296,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-08,2026-08-09,,2026-08-09,2026-08-08,200,chitietketquaphat_TikTok_08082026.xlsx,BTE->DTP,-12,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9047219424,VTU,HCM,3,2026-08-06,2026-08-09,-3.28 Giờ,TTNEW,MYN,HBBDDA,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,400,chitietketquaphat_TikTok_08082026.xlsx,VTU->HCM,-3,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9046398825,THA,GLI,3,2026-08-06,2026-08-09,-12.57 Giờ,TTNEW,HBTHYD,HBBDAN,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,400,chitietketquaphat_TikTok_08082026.xlsx,THA->GLI,-12,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9042059523,BTE,CMU,3,2026-08-06,2026-08-09,-7.45 Giờ,TTNEW,BTEVTH,HBCMKL,501,VTPVN,BTEVTH295,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-09,2026-08-09,2026-08-09,2026-08-09,2026-08-09,2000,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-7,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9042979421,BTE,CMU,3,2026-08-06,2026-08-07,-11.13 Giờ,NDD,TNTHBH,HBCMNH,501,VTPVN,TNTHBH614,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-09,2026-08-09,2026-08-09,2026-08-07,3000,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-11,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043827023,BTE,HCM,3,2026-08-06,2026-08-09,-4.05 Giờ,TTNEW,HBBTCT,TDM,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,3550,chitietketquaphat_TikTok_08082026.xlsx,BTE->HCM,-4,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9049247921,KGG,DTP,4,2026-08-06,2026-08-09,-37.41 Giờ,TTNEW,HBKGPQ,HBTGCT,501,VTPVN,HBKGPQ3178,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,200,chitietketquaphat_TikTok_08082026.xlsx,KGG->DTP,-37,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9040698029,HCM,VLG,3,2026-08-06,2026-08-07,-9.56 Giờ,TTNEW,VVV,HBVLBT,501,VTPVN,VVV1073,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-07,2026-08-09,2026-08-09,2026-08-07,3500,chitietketquaphat_TikTok_08082026.xlsx,HCM->VLG,-9,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9043678327,BTE,CMU,3,2026-08-06,2026-08-07,-9.59 Giờ,TTNEW,HBBTCT,HBCMTT,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-07,2026-08-07,2026-08-08,2026-08-09,2026-08-07,3550,chitietketquaphat_TikTok_08082026.xlsx,BTE->CMU,-9,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9049298828,HCM,DTP,3,2026-08-06,2026-08-08,-13.02 Giờ,TTNEW,TQTY,HBTGCT,501,VTPVN,TQTY991,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-08,2026-08-09,2026-08-09,2026-08-08,800,chitietketquaphat_TikTok_08082026.xlsx,HCM->DTP,-13,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9046338927,THA,GLI,3,2026-08-06,2026-08-09,-12.29 Giờ,TTNEW,HBTHYD,HBBDAN,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,300,chitietketquaphat_TikTok_08082026.xlsx,THA->GLI,-12,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9046367424,NDH,BNH,3,2026-08-06,2026-08-08,-5.51 Giờ,TTNEW,YNDH,TTC,501,VTPVN,YNDH2208,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-08,2026-08-09,2026-08-09,2026-08-09,2026-08-07,3840,chitietketquaphat_TikTok_08082026.xlsx,NDH->BNH,-5,2026-08-07,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9041139723,HCM,HCM,4,2026-08-06,2026-08-09,-36.01 Giờ,TTNEW,TNQ,LHI,501,VTPVN,TNQ9514,"",Đúng chỉ tiêu,N/A,N/A,2026-08-09,,,2026-08-09,2026-08-09,350,chitietketquaphat_TikTok_08082026.xlsx,HCM->HCM,-36,2026-08-09,2026-08-09,1,1,Giao đúng giờ
8/9/2026,VTPVN9041219924,BTE,DTP,3,2026-08-06,2026-08-08,-15.47 Giờ,TTNEW,HBBTCL,HBDTSD,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-08,2026-08-09,,2026-08-09,2026-08-08,1500,chitietketquaphat_TikTok_08082026.xlsx,BTE->DTP,-15,2026-08-08,2026-08-09,1,0,Giao đúng giờ
8/9/2026,VTPVN9048979123,KGG,CMU,3,2026-08-06,2026-08-07,-11.00 Giờ,TTNEW,HBKGAB,HBCMTB,501,VTPVN,HBKGAB840,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-07,2026-08-09,,2026-08-09,2026-08-08,5000,chitietketquaphat_TikTok_08082026.xlsx,KGG->CMU,-11,2026-08-08,2026-08-09,1,0,Giao đúng giờ
